id;time_start;time_end;act;prev_act;next_act;contract_start;contract_end;V01;V02;V03;V04;V05;V06;V07;V08;V09;V10;V11
828;2020-07-31;2020-10-31;func_107;func_105;leave;2019-06-01;2020-10-31;cat_4;cat_04;cat_134;cat_2;cat_01;cat_3;cat_5;0.04;0.9;0.42;0.2201294
828;2020-10-31;2020-10-31;leave;func_107;none;2019-06-01;2020-10-31;cat_4;cat_04;cat_134;cat_2;cat_01;cat_3;cat_5;0.04;0.9;0.42;0.2201294
829;2001-11-12;2012-01-31;before_data_capture;none;func_216;2002-06-16;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_4;0.64;0.8;0.42;0.2358882
829;2012-01-31;2018-04-30;func_216;before_data_capture;func_228;2002-06-16;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_4;0.64;0.8;0.42;0.2358882
829;2018-05-31;2019-12-31;func_228;func_216;func_230;2002-06-16;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_4;0.68;0.8;0.42;0.2436346
829;2020-01-31;2021-12-31;func_230;func_228;none;2002-06-16;2099-12-31;cat_2;cat_04;cat_203;cat_2;cat_01;cat_4;cat_4;0.76;1;0.58;0.264749
830;2012-01-31;2012-01-31;func_117;none;func_002;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0;1;0.58;0.2189098
830;2012-02-29;2013-12-31;func_002;func_117;func_026;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.04;1;0.58;0.2325993
830;2014-01-31;2015-02-28;func_026;func_002;func_046;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.12;1;0.58;0.2523124
830;2015-03-31;2017-11-30;func_046;func_026;func_026;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.2;1;0.67;0.2909797
830;2017-12-31;2021-12-31;func_026;func_046;none;2012-01-01;2099-12-31;cat_7;cat_04;cat_165;cat_2;cat_01;cat_4;cat_3;0.36;1;0.58;0.3211621
831;2001-12-01;2012-01-31;before_data_capture;none;func_085;2001-01-01;2099-12-31;cat_2;cat_04;cat_224;cat_1;cat_01;cat_4;cat_2;0.76;1;0.67;0.3277327
831;2012-01-31;2020-06-30;func_085;before_data_capture;func_240;2001-01-01;2099-12-31;cat_2;cat_04;cat_224;cat_1;cat_01;cat_4;cat_2;0.76;1;0.67;0.3277327
831;2020-07-31;2021-12-31;func_240;func_085;none;2001-01-01;2099-12-31;cat_2;cat_04;cat_224;cat_1;cat_01;cat_4;cat_2;0.8;1;0.67;0.3360412
832;2001-12-16;2012-01-31;before_data_capture;none;func_216;2001-02-05;2099-12-31;cat_2;cat_13;cat_376;cat_2;cat_01;cat_4;cat_5;0.8;1;0.42;0.2343569
832;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-02-05;2099-12-31;cat_2;cat_13;cat_376;cat_2;cat_01;cat_4;cat_5;0.8;1;0.42;0.2343569
833;2012-02-29;2012-10-31;func_119;none;func_119;2012-02-01;2017-05-09;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0;0.6;0.42;0.163049
833;2012-11-30;2017-05-31;func_119;func_119;leave;2012-02-01;2017-05-09;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.2;0.6;0.42;0.1838013
833;2017-05-31;2017-05-31;leave;func_119;none;2012-02-01;2017-05-09;cat_2;cat_04;cat_166;cat_2;cat_01;cat_3;cat_2;0.2;0.6;0.42;0.1838013
834;2017-07-31;2018-04-30;func_210;none;func_143;2017-07-01;2022-01-31;cat_4;cat_02;cat_128;cat_2;cat_01;cat_4;cat_4;0.04;1;0.67;0.2629412
834;2018-05-31;2021-12-31;func_143;func_210;none;2017-07-01;2022-01-31;cat_4;cat_02;cat_125;cat_2;cat_01;cat_4;cat_4;0.16;1;0.75;0.3020948
835;2001-12-16;2012-01-31;before_data_capture;none;func_163;2007-06-01;2099-12-31;cat_2;cat_04;cat_192;cat_2;cat_01;cat_7;cat_5;0.56;0.8;0.33;0.2058418
835;2012-01-31;2021-12-31;func_163;before_data_capture;none;2007-06-01;2099-12-31;cat_2;cat_04;cat_192;cat_2;cat_01;cat_7;cat_5;0.56;0.8;0.33;0.2058418
836;2018-12-31;2019-03-31;func_163;none;leave;2018-12-17;2019-03-04;cat_2;cat_04;cat_201;cat_2;cat_01;cat_1;cat_3;0.04;1;0.33;0.2053222
836;2019-03-31;2019-03-31;leave;func_163;none;2018-12-17;2019-03-04;cat_2;cat_04;cat_201;cat_2;cat_01;cat_1;cat_3;0.04;1;0.33;0.2053222
837;2014-09-30;2020-01-31;func_056;none;leave;2014-09-01;2020-01-14;cat_7;cat_04;cat_074;cat_1;cat_01;cat_4;cat_2;0.24;1;0.5;0.2623706
837;2020-01-31;2020-01-31;leave;func_056;none;2014-09-01;2020-01-14;cat_7;cat_04;cat_074;cat_1;cat_01;cat_4;cat_2;0.24;1;0.5;0.2623706
838;2013-06-30;2018-04-30;func_052;none;func_223;2013-06-16;2099-12-31;cat_2;cat_04;cat_163;cat_2;cat_01;cat_1;cat_3;0.2;1;0.58;0.2430889
838;2018-05-31;2020-01-31;func_223;func_052;func_246;2013-06-16;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_3;0.28;1;0.58;0.2549261
838;2020-02-29;2021-12-31;func_246;func_223;none;2013-06-16;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_4;0.32;1;0.58;0.2666307
839;2020-03-31;2021-09-30;func_105;none;func_041;2020-03-01;2099-12-31;cat_4;cat_04;cat_446;cat_2;cat_01;cat_3;cat_4;0.04;1;0.33;0.2134601
839;2021-10-31;2021-12-31;func_041;func_105;none;2020-03-01;2099-12-31;cat_4;cat_05;cat_446;cat_2;cat_01;cat_3;cat_4;0.04;1;0.58;0.224134
840;2021-06-30;2021-12-31;func_155;none;none;2021-06-01;2022-04-22;cat_3;cat_16;cat_304;cat_2;cat_01;cat_7;cat_2;0;1;0.33;0.1968627
841;2001-12-18;2012-01-31;before_data_capture;none;func_177;2008-02-01;2099-12-31;cat_2;cat_08;cat_400;cat_2;cat_01;cat_4;cat_2;0.32;0.8;0.33;0.1788569
841;2012-01-31;2016-02-29;func_177;before_data_capture;func_216;2008-02-01;2099-12-31;cat_2;cat_08;cat_400;cat_2;cat_01;cat_4;cat_2;0.32;0.8;0.33;0.1788569
841;2016-03-31;2021-12-31;func_216;func_177;none;2008-02-01;2099-12-31;cat_2;cat_13;cat_400;cat_2;cat_01;cat_4;cat_2;0.52;0.8;0.42;0.2177797
842;2012-01-31;2015-09-30;func_002;before_data_capture;func_116;2015-01-01;2017-06-30;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0;1;0.58;0.2566314
842;2002-01-01;2012-01-31;before_data_capture;none;func_002;2015-01-01;2017-06-30;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0;1;0.58;0.2566314
842;2015-10-31;2017-06-30;func_116;func_002;func_196;2015-01-01;2017-06-30;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.08;1;0.58;0.2780386
842;2017-07-31;2018-10-31;func_196;func_116;func_033;2017-07-01;2020-01-31;cat_2;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.04;1;0.58;0.2849673
842;2018-11-30;2020-01-31;func_033;func_196;func_210;2017-07-01;2020-01-31;cat_2;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.12;1;0.58;0.298015
842;2020-02-29;2020-05-31;func_210;func_033;func_224;2020-02-01;2020-05-17;cat_4;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0;1;0.67;0.3054647
842;2020-05-31;2021-12-31;func_224;func_210;none;2020-05-18;2099-12-31;cat_7;cat_04;cat_174;cat_1;cat_01;cat_4;cat_2;0.04;1;0.58;0.3100627
843;2002-01-01;2012-01-31;before_data_capture;none;func_216;2001-01-09;2099-12-31;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_5;0.56;1;0.42;0.1963889
843;2012-01-31;2015-11-30;func_216;before_data_capture;func_096;2001-01-09;2099-12-31;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_5;0.56;1;0.42;0.1963889
843;2015-12-31;2019-09-30;func_096;func_216;func_215;2001-01-09;2099-12-31;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_5;0.72;0.8;0.58;0.2486719
843;2019-10-31;2021-12-31;func_215;func_096;none;2001-01-09;2099-12-31;cat_2;cat_03;cat_357;cat_2;cat_01;cat_4;cat_5;0.8;1;0.42;0.2560248
844;2017-03-31;2019-10-31;func_195;none;func_193;2017-03-13;2099-12-31;cat_7;cat_04;cat_208;cat_2;cat_01;cat_1;cat_5;0.08;1;0.67;0.3613961
844;2019-11-30;2021-02-28;func_193;func_195;func_080;2017-03-13;2099-12-31;cat_7;cat_04;cat_208;cat_2;cat_01;cat_1;cat_5;0.16;1;0.75;0.3885745
844;2021-03-31;2021-12-31;func_080;func_193;none;2017-03-13;2099-12-31;cat_7;cat_04;cat_208;cat_2;cat_01;cat_1;cat_5;0.16;1;0.83;0.4019608
845;2020-09-30;2021-12-31;func_210;none;none;2020-09-01;2099-12-31;cat_4;cat_05;cat_460;cat_2;cat_01;cat_1;cat_4;0.04;0.9;0.67;0.287015
846;2019-02-28;2021-12-31;func_119;none;none;2019-02-15;2099-12-31;cat_4;cat_04;cat_182;cat_2;cat_01;cat_4;cat_5;0.08;0.9;0.42;0.2587046
847;2002-01-14;2012-01-31;before_data_capture;none;func_056;2012-01-01;2019-05-13;cat_7;cat_04;cat_237;cat_2;cat_01;cat_4;cat_2;0.28;1;0.5;0.2369569
847;2012-01-31;2019-05-31;func_056;before_data_capture;leave;2012-01-01;2019-05-13;cat_7;cat_04;cat_237;cat_2;cat_01;cat_4;cat_2;0.28;1;0.5;0.2369569
847;2019-05-31;2019-05-31;leave;func_056;none;2012-01-01;2019-05-13;cat_7;cat_04;cat_237;cat_2;cat_01;cat_4;cat_2;0.28;1;0.5;0.2369569
848;2013-04-30;2014-08-31;func_210;none;leave;2013-04-16;2014-08-13;cat_4;cat_05;cat_433;cat_2;cat_01;cat_1;cat_2;0.04;0.8;0.67;0.5379778
848;2014-08-31;2014-08-31;leave;func_210;none;2013-04-16;2014-08-13;cat_4;cat_05;cat_433;cat_2;cat_01;cat_1;cat_2;0.04;0.8;0.67;0.5379778
849;2002-01-14;2012-01-31;before_data_capture;none;func_216;2007-11-01;2099-12-31;cat_2;cat_04;cat_174;cat_2;cat_01;cat_3;cat_3;0.44;1;0.42;0.2034712
849;2012-01-31;2018-04-30;func_216;before_data_capture;func_228;2007-11-01;2099-12-31;cat_2;cat_04;cat_174;cat_2;cat_01;cat_3;cat_3;0.44;1;0.42;0.2034712
849;2018-05-31;2021-12-31;func_228;func_216;none;2007-11-01;2099-12-31;cat_2;cat_04;cat_174;cat_2;cat_01;cat_3;cat_3;0.56;0.8;0.42;0.2189013
850;2012-01-31;2021-02-28;func_177;before_data_capture;func_007;2018-11-02;2099-12-31;cat_2;cat_09;cat_232;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.2335719
850;2002-01-14;2012-01-31;before_data_capture;none;func_177;2018-11-02;2099-12-31;cat_2;cat_09;cat_232;cat_2;cat_01;cat_4;cat_2;0.12;1;0.33;0.2335719
850;2021-03-31;2021-12-31;func_007;func_177;none;2018-11-02;2099-12-31;cat_2;cat_09;cat_232;cat_2;cat_01;cat_4;cat_2;0.12;1;0.42;0.2411765
851;2020-01-31;2021-12-31;func_026;none;none;2020-01-20;2099-12-31;cat_7;cat_16;cat_306;cat_2;cat_01;cat_4;cat_4;0.04;1;0.58;0.2468131
852;2012-04-30;2021-12-31;func_002;none;none;2019-02-19;2099-12-31;cat_7;cat_16;cat_303;cat_1;cat_01;cat_4;cat_2;0.08;1;0.58;0.2645444
853;2002-02-01;2012-01-31;before_data_capture;none;func_022;2011-09-19;2022-03-13;cat_6;cat_04;cat_094;cat_2;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2837523
853;2012-01-31;2016-02-29;func_022;before_data_capture;func_209;2011-09-19;2022-03-13;cat_6;cat_04;cat_094;cat_2;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2837523
853;2016-03-31;2018-04-30;func_209;func_022;func_012;2011-09-19;2022-03-13;cat_6;cat_04;cat_094;cat_2;cat_01;cat_4;cat_1;0.28;0.8;0.67;0.3150059
853;2018-05-31;2020-09-30;func_012;func_209;func_181;2011-09-19;2022-03-13;cat_6;cat_04;cat_094;cat_2;cat_01;cat_4;cat_5;0.36;0.8;0.67;0.3473026
853;2020-10-31;2021-12-31;func_181;func_012;none;2011-09-19;2022-03-13;cat_6;cat_04;cat_094;cat_2;cat_01;cat_4;cat_5;0.4;0.9;0.67;0.3544575
854;2012-01-31;2012-11-30;func_222;before_data_capture;func_029;2012-03-01;2099-12-31;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_3;0;1;0.67;0.2414732
854;2002-02-25;2012-01-31;before_data_capture;none;func_222;2012-03-01;2099-12-31;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_3;0;1;0.67;0.2414732
854;2012-12-31;2015-11-30;func_029;func_222;func_124;2012-03-01;2099-12-31;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_3;0.12;1;0.67;0.273902
854;2015-12-31;2020-12-31;func_124;func_029;func_121;2012-03-01;2099-12-31;cat_7;cat_04;cat_168;cat_1;cat_01;cat_4;cat_3;0.32;1;0.75;0.340685
854;2021-01-31;2021-12-31;func_121;func_124;none;2012-03-01;2099-12-31;cat_7;cat_04;cat_199;cat_1;cat_01;cat_4;cat_3;0.36;1;0.75;0.3477046
855;2002-03-13;2012-01-31;before_data_capture;none;func_052;2008-07-16;2099-12-31;cat_2;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2155105
855;2012-01-31;2013-08-31;func_052;before_data_capture;func_094;2008-07-16;2099-12-31;cat_2;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2155105
855;2013-09-30;2018-04-30;func_094;func_052;func_230;2008-07-16;2099-12-31;cat_2;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.4;0.8;0.58;0.2598359
855;2018-05-31;2021-02-28;func_230;func_094;func_217;2008-07-16;2099-12-31;cat_2;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.52;0.8;0.58;0.2795072
855;2021-03-31;2021-12-31;func_217;func_230;none;2008-07-16;2099-12-31;cat_2;cat_04;cat_169;cat_1;cat_01;cat_4;cat_2;0.52;0.8;0.67;0.2921569
856;2002-04-01;2012-01-31;before_data_capture;none;func_216;2001-12-18;2099-12-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_2;cat_3;0.72;1;0.42;0.2172758
856;2012-01-31;2019-01-31;func_216;before_data_capture;func_096;2001-12-18;2099-12-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_2;cat_3;0.72;1;0.42;0.2172758
856;2019-02-28;2021-12-31;func_096;func_216;none;2001-12-18;2099-12-31;cat_2;cat_04;cat_164;cat_2;cat_01;cat_2;cat_3;0.8;1;0.58;0.2504824
857;2013-09-30;2013-12-31;func_002;none;func_026;2013-09-01;2016-12-31;cat_7;cat_16;cat_315;cat_1;cat_01;cat_1;cat_3;0;1;0.58;0.2966915
857;2014-01-31;2016-12-31;func_026;func_002;func_125;2013-09-01;2016-12-31;cat_7;cat_16;cat_315;cat_1;cat_01;cat_1;cat_3;0.12;1;0.58;0.3267974
857;2017-01-31;2018-02-28;func_125;func_026;func_030;2017-01-01;2099-12-31;cat_4;cat_16;cat_315;cat_1;cat_01;cat_1;cat_4;0.04;1;0.75;0.3448647
857;2018-03-31;2021-12-31;func_030;func_125;none;2017-01-01;2099-12-31;cat_4;cat_16;cat_315;cat_1;cat_01;cat_1;cat_4;0.16;1;0.83;0.4117647
858;2017-03-31;2020-10-31;func_114;none;func_199;2017-03-27;2099-12-31;cat_2;cat_10;cat_135;cat_2;cat_01;cat_4;cat_2;0.12;1;0.75;0.370919
858;2020-11-30;2021-12-31;func_199;func_114;none;2017-03-27;2099-12-31;cat_2;cat_04;cat_135;cat_2;cat_01;cat_4;cat_2;0.16;1;0.83;0.3980392
859;2012-01-31;2021-12-31;func_012;before_data_capture;none;2014-01-01;2099-12-31;cat_3;cat_04;cat_165;cat_1;cat_01;cat_1;cat_2;0.28;1;0.67;0.3204569
859;2002-04-02;2012-01-31;before_data_capture;none;func_012;2014-01-01;2099-12-31;cat_3;cat_04;cat_165;cat_1;cat_01;cat_1;cat_2;0.28;1;0.67;0.3204569
860;2002-04-05;2012-01-31;before_data_capture;none;func_216;2002-04-29;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_2;0.64;0.8;0.42;0.2493863
860;2012-01-31;2018-04-30;func_216;before_data_capture;func_228;2002-04-29;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_2;0.64;0.8;0.42;0.2493863
860;2018-05-31;2021-12-31;func_228;func_216;none;2002-04-29;2099-12-31;cat_2;cat_04;cat_165;cat_2;cat_01;cat_1;cat_2;0.76;0.8;0.42;0.2682974
861;2002-04-29;2012-01-31;before_data_capture;none;func_216;2001-01-01;2099-12-31;cat_2;cat_07;cat_432;cat_2;cat_01;cat_2;cat_3;0.8;1;0.42;0.2486072
861;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_07;cat_432;cat_2;cat_01;cat_2;cat_3;0.8;1;0.42;0.2486072
862;2016-07-31;2021-12-31;func_064;none;none;2016-07-18;2099-12-31;cat_7;cat_04;cat_118;cat_1;cat_01;cat_1;cat_2;0.2;1;0.83;0.4849673
863;2002-05-13;2012-01-31;before_data_capture;none;func_216;2001-09-17;2099-12-31;cat_2;cat_15;cat_064;cat_1;cat_01;cat_4;cat_2;0.8;0.8;0.42;0.2542516
863;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-09-17;2099-12-31;cat_2;cat_15;cat_064;cat_1;cat_01;cat_4;cat_2;0.8;0.8;0.42;0.2542516
864;2012-01-31;2012-01-31;func_189;none;leave;2012-01-01;2012-01-13;cat_7;cat_04;cat_028;cat_1;cat_01;cat_7;cat_2;0;1;0.42;0.1988314
864;2012-01-31;2012-01-31;leave;func_189;none;2012-01-01;2012-01-13;cat_7;cat_04;cat_028;cat_1;cat_01;cat_7;cat_2;0;1;0.42;0.1988314
865;2002-06-01;2012-01-31;before_data_capture;none;func_113;2008-01-01;2021-10-31;cat_2;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.52;1;0.58;0.288902
865;2012-01-31;2021-10-31;func_113;before_data_capture;func_113;2008-01-01;2021-10-31;cat_2;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0.52;1;0.58;0.288902
865;2021-11-30;2021-12-31;func_113;func_113;none;2021-11-01;2021-12-31;cat_4;cat_04;cat_168;cat_2;cat_01;cat_1;cat_2;0;1;0.58;0.288902
866;2002-06-01;2012-01-31;before_data_capture;none;func_032;2012-01-01;2019-12-31;cat_7;cat_04;cat_406;cat_1;cat_01;cat_4;cat_3;0.04;1;0.67;0.2423667
866;2012-01-31;2013-05-31;func_032;before_data_capture;func_212;2012-01-01;2019-12-31;cat_7;cat_04;cat_406;cat_1;cat_01;cat_4;cat_3;0.04;1;0.67;0.2423667
866;2013-06-30;2013-09-30;func_212;func_032;func_209;2012-01-01;2019-12-31;cat_7;cat_04;cat_406;cat_1;cat_01;cat_4;cat_3;0.04;1;0.67;0.2423667
866;2013-10-31;2019-12-31;func_209;func_212;func_220;2012-01-01;2019-12-31;cat_7;cat_04;cat_406;cat_1;cat_01;cat_4;cat_3;0.28;1;0.67;0.289398
866;2020-01-31;2021-12-31;func_220;func_209;none;2020-01-01;2099-12-31;cat_2;cat_04;cat_406;cat_1;cat_01;cat_4;cat_3;0.04;1;0.67;0.3048745
867;2019-11-30;2021-02-28;func_175;none;func_187;2019-11-01;2099-12-31;cat_8;cat_04;cat_213;cat_2;cat_01;cat_4;cat_2;0.08;1;0.42;0.2061758
867;2021-03-31;2021-12-31;func_187;func_175;none;2019-11-01;2099-12-31;cat_8;cat_04;cat_213;cat_2;cat_01;cat_4;cat_2;0.08;1;0.5;0.2175157
868;2002-06-16;2012-01-31;before_data_capture;none;func_047;2012-01-01;2014-08-31;cat_7;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0;0.8;0.5;0.190881
868;2012-01-31;2012-10-31;func_047;before_data_capture;func_148;2012-01-01;2014-08-31;cat_7;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0;0.8;0.5;0.190881
868;2012-11-30;2014-08-31;func_148;func_047;func_119;2012-01-01;2014-08-31;cat_7;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0.08;0.8;0.5;0.2043471
868;2014-09-30;2019-02-28;func_119;func_148;func_045;2014-09-01;2099-12-31;cat_4;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0.2;0.9;0.42;0.2490752
868;2019-03-31;2021-02-28;func_045;func_119;func_041;2014-09-01;2099-12-31;cat_4;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0.28;0.9;0.5;0.2564399
868;2021-03-31;2021-12-31;func_041;func_045;none;2014-09-01;2099-12-31;cat_4;cat_04;cat_186;cat_2;cat_01;cat_4;cat_5;0.28;0.9;0.58;0.2614379
869;2002-07-01;2012-01-31;before_data_capture;none;func_216;2001-01-01;2099-12-31;cat_2;cat_08;cat_375;cat_2;cat_01;cat_4;cat_3;0.8;1;0.42;0.2557379
869;2012-01-31;2021-12-31;func_216;before_data_capture;none;2001-01-01;2099-12-31;cat_2;cat_08;cat_375;cat_2;cat_01;cat_4;cat_3;0.8;1;0.42;0.2557379
870;2002-08-26;2012-01-31;before_data_capture;none;func_024;2011-12-01;2099-12-31;cat_4;cat_04;cat_141;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.2231039
870;2012-01-31;2021-12-31;func_024;before_data_capture;none;2011-12-01;2099-12-31;cat_4;cat_04;cat_141;cat_2;cat_01;cat_4;cat_2;0.4;0.8;0.33;0.2231039
871;2002-08-30;2012-01-31;before_data_capture;none;func_187;2001-01-01;2012-02-29;cat_3;cat_04;cat_182;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.42;0.1928686
871;2012-01-31;2012-02-29;func_187;before_data_capture;leave;2001-01-01;2012-02-29;cat_3;cat_04;cat_182;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.42;0.1928686
871;2012-02-29;2012-02-29;leave;func_187;none;2001-01-01;2012-02-29;cat_3;cat_04;cat_182;cat_2;cat_01;cat_4;cat_2;0.44;0.8;0.42;0.1928686
872;2020-07-31;2021-12-31;func_215;none;none;2020-07-01;2099-12-31;cat_2;cat_03;cat_359;cat_2;cat_01;cat_4;cat_3;0.04;1;0.42;0.2268007
873;2002-09-16;2012-01-31;before_data_capture;none;func_041;2007-07-01;2014-11-14;cat_4;cat_12;cat_213;cat_2;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2230843
873;2012-01-31;2012-03-31;func_041;before_data_capture;func_210;2007-07-01;2014-11-14;cat_4;cat_12;cat_213;cat_2;cat_01;cat_4;cat_2;0.2;0.8;0.58;0.2230843
873;2012-04-30;2014-11-30;func_210;func_041;leave;2007-07-01;2014-11-14;cat_4;cat_04;cat_213;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.67;0.2593288
873;2014-11-30;2014-11-30;leave;func_210;none;2007-07-01;2014-11-14;cat_4;cat_04;cat_213;cat_2;cat_01;cat_4;cat_2;0.28;0.8;0.67;0.2593288
874;2012-01-31;2012-11-30;func_239;before_data_capture;func_196;2012-04-01;2018-04-15;cat_7;cat_04;cat_207;cat_2;cat_01;cat_1;cat_2;0;0.8;0.67;0.2554882
874;2002-09-16;2012-01-31;before_data_capture;none;func_239;2012-04-01;2018-04-15;cat_7;cat_04;cat_207;cat_2;cat_01;cat_1;cat_2;0;0.8;0.67;0.2554882
874;2012-12-31;2015-11-30;func_196;func_239;func_034;2012-04-01;2018-04-15;cat_7;cat_04;cat_207;cat_2;cat_01;cat_1;cat_2;0.12;0.8;0.67;0.2787333
874;2015-12-31;2018-04-30;func_034;func_196;func_222;2012-04-01;2018-04-15;cat_7;cat_04;cat_207;cat_2;cat_01;cat_1;cat_2;0.24;0.8;0.67;0.3014438
874;2020-02-29;2021-12-31;func_222;func_034;none;2020-02-01;2099-12-31;cat_4;cat_04;cat_207;cat_2;cat_01;cat_1;cat_2;0.04;0.9;0.67;0.3001784
875;2002-11-01;2012-01-31;before_data_capture;none;func_166;2008-11-12;2013-08-31;cat_3;cat_20;cat_397;cat_2;cat_01;cat_2;cat_2;0.2;0.8;0.33;0.1471451
875;2012-01-31;2013-08-31;func_166;before_data_capture;func_157;2008-11-12;2013-08-31;cat_3;cat_20;cat_397;cat_2;cat_01;cat_2;cat_2;0.2;0.8;0.33;0.1471451
875;2013-09-30;2016-06-30;func_157;func_166;func_170;2013-09-01;2016-06-30;cat_2;cat_08;cat_397;cat_2;cat_01;cat_2;cat_2;0.12;0.8;0.33;0.1573837
875;2016-07-31;2016-10-31;func_170;func_157;func_187;2016-07-01;2099-12-31;cat_3;cat_08;cat_397;cat_2;cat_01;cat_2;cat_2;0;1;0.42;0.1600673
875;2016-11-30;2021-12-31;func_187;func_170;none;2016-07-01;2099-12-31;cat_3;cat_08;cat_397;cat_2;cat_01;cat_2;cat_2;0.2;1;0.42;0.1901131
876;2021-12-31;2021-12-31;func_125;none;leave;2021-12-01;2099-12-31;cat_4;cat_09;cat_236;cat_1;cat_01;cat_4;cat_2;0;1;0.75;0.3267974
876;2021-12-31;2021-12-31;leave;func_125;none;2021-12-01;2099-12-31;cat_4;cat_09;cat_236;cat_1;cat_01;cat_4;cat_2;0;1;0.75;0.3267974
877;2017-11-30;2019-07-31;func_155;none;func_010;2017-11-06;2022-04-30;cat_3;cat_01;cat_306;cat_2;cat_01;cat_4;cat_3;0.08;1;0.33;0.1966
877;2019-08-31;2021-12-31;func_010;func_155;none;2017-11-06;2022-04-30;cat_3;cat_16;cat_306;cat_2;cat_01;cat_4;cat_4;0.16;1;0.42;0.2056026
878;2015-01-31;2016-05-31;func_101;none;func_012;2015-01-05;2019-02-17;cat_1;cat_01;cat_296;cat_2;cat_01;cat_4;cat_5;0.04;0.8;0.58;0.2750797
878;2016-06-30;2019-02-28;func_012;func_101;func_026;2015-01-05;2019-02-17;cat_1;cat_04;cat_296;cat_2;cat_01;cat_4;cat_5;0.16;1;0.67;0.3200281
878;2019-02-28;2021-12-31;func_026;func_012;none;2019-02-18;2099-12-31;cat_7;cat_16;cat_296;cat_2;cat_01;cat_4;cat_5;0.08;1;0.58;0.3306281
879;2002-11-01;2012-01-31;before_data_capture;none;func_163;2003-06-05;2099-12-31;cat_2;cat_04;cat_191;cat_2;cat_01;cat_7;cat_2;0.52;0.8;0.33;0.1815412
879;2012-01-31;2016-02-29;func_163;before_data_capture;func_189;2003-06-05;2099-12-31;cat_2;cat_04;cat_191;cat_2;cat_01;cat_7;cat_2;0.52;0.8;0.33;0.1815412
879;2016-03-31;2021-12-31;func_189;func_163;none;2003-06-05;2099-12-31;cat_2;cat_04;cat_191;cat_2;cat_01;cat_7;cat_2;0.72;0.8;0.42;0.2177797
